380,0.63041289
384,0.539778449
388,0.627391742
392,0.589123867
396,2.265861027
400,7.089627392
404,8.680765358
408,5.750251762
412,3.655589124
416,3.262839879
420,3.806646526
424,4.672708963
428,12.48741188
432,31.72205438
436,32.72910373
440,17.32124874
444,9.546827795
448,8.247734139
452,8.237663646
456,8.398791541
460,8.36858006
464,8.277945619
468,8.136958711
472,7.78449144
476,8.378650554
480,12.38670695
484,19.63746224
488,23.16213494
492,20.54380665
496,15.40785498
500,9.808660624
504,7.049345418
508,6.082578046
512,5.840886203
516,5.911379658
520,6.012084592
524,6.424974824
528,7.502517623
532,11.17824773
536,27.693857
540,70.19133938
544,97.68378651
548,70.49345418
552,40.08056395
556,24.97482377
560,20.54380665
564,20.54380665
568,21.8529708
572,25.98187311
576,33.93756294
580,42.39677744
584,48.03625378
588,47.2306143
592,41.08761329
596,34.74320242
600,30.71500504
604,37.36153072
608,82.27593152
612,100
616,71.60120846
620,44.71299094
624,33.33333333
628,29.50654582
632,23.86706949
636,16.41490433
640,11.98388721
644,10.67472306
648,10.97683787
652,10.27190332
656,8.710976838
660,7.75427996
664,7.371601208
668,6.364551863
672,5.468277946
676,5.025176234
680,4.733131923
684,4.864048338
688,4.783484391
692,4.279959718
696,3.575025176
700,4.058408862
704,6.837865055
708,9.848942598
712,8.660624371
716,4.874118832
720,2.497482377
724,1.550855992
728,1.0775428
732,0.875125881
736,0.896273917
740,0.797583082
744,0.889224572
748,1.419939577
752,1.591137966
756,1.440080564
760,0.821752266
764,0.756294058
768,0.449144008
772,0.966767372
776,0.875125881
780,1.047331319
